city,x,y,before,after,mask,split
Hardoi,2832,23364,D:\CV\images\before\Hardoi_2018-07-04_before_2832_23364.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_23364.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_23364.tif,train
Hardoi,2832,23600,D:\CV\images\before\Hardoi_2018-07-04_before_2832_23600.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_23600.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_23600.tif,train
Hardoi,2832,23836,D:\CV\images\before\Hardoi_2018-07-04_before_2832_23836.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_23836.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_23836.tif,train
Hardoi,2832,24072,D:\CV\images\before\Hardoi_2018-07-04_before_2832_24072.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_24072.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_24072.tif,train
Hardoi,2832,24308,D:\CV\images\before\Hardoi_2018-07-04_before_2832_24308.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_24308.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_24308.tif,train
Hardoi,2832,24544,D:\CV\images\before\Hardoi_2018-07-04_before_2832_24544.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_24544.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_24544.tif,train
Hardoi,2832,24780,D:\CV\images\before\Hardoi_2018-07-04_before_2832_24780.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_24780.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_24780.tif,train
Hardoi,2832,25016,D:\CV\images\before\Hardoi_2018-07-04_before_2832_25016.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_25016.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_25016.tif,train
Hardoi,2832,25252,D:\CV\images\before\Hardoi_2018-07-04_before_2832_25252.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_25252.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_25252.tif,train
Hardoi,2832,25488,D:\CV\images\before\Hardoi_2018-07-04_before_2832_25488.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_25488.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_25488.tif,train
Hardoi,2832,25724,D:\CV\images\before\Hardoi_2018-07-04_before_2832_25724.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_25724.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_25724.tif,train
Hardoi,2832,27612,D:\CV\images\before\Hardoi_2018-07-04_before_2832_27612.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_27612.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_27612.tif,train
Hardoi,2832,27848,D:\CV\images\before\Hardoi_2018-07-04_before_2832_27848.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_27848.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_27848.tif,train
Hardoi,2832,28084,D:\CV\images\before\Hardoi_2018-07-04_before_2832_28084.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_28084.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_28084.tif,train
Hardoi,2832,28320,D:\CV\images\before\Hardoi_2018-07-04_before_2832_28320.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_28320.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_28320.tif,train
Hardoi,2832,28556,D:\CV\images\before\Hardoi_2018-07-04_before_2832_28556.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_28556.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_28556.tif,train
Hardoi,2832,28792,D:\CV\images\before\Hardoi_2018-07-04_before_2832_28792.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_28792.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_28792.tif,train
Hardoi,2832,29028,D:\CV\images\before\Hardoi_2018-07-04_before_2832_29028.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_29028.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_29028.tif,train
Hardoi,2832,29264,D:\CV\images\before\Hardoi_2018-07-04_before_2832_29264.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_29264.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_29264.tif,train
Hardoi,2832,29500,D:\CV\images\before\Hardoi_2018-07-04_before_2832_29500.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_29500.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_29500.tif,train
Hardoi,2832,29736,D:\CV\images\before\Hardoi_2018-07-04_before_2832_29736.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_29736.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_29736.tif,train
Hardoi,2832,29972,D:\CV\images\before\Hardoi_2018-07-04_before_2832_29972.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_29972.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_29972.tif,train
Hardoi,2832,30208,D:\CV\images\before\Hardoi_2018-07-04_before_2832_30208.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_30208.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_30208.tif,train
Hardoi,2832,30444,D:\CV\images\before\Hardoi_2018-07-04_before_2832_30444.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_30444.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_30444.tif,train
Hardoi,2832,30680,D:\CV\images\before\Hardoi_2018-07-04_before_2832_30680.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_30680.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_30680.tif,train
Hardoi,2832,30916,D:\CV\images\before\Hardoi_2018-07-04_before_2832_30916.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_30916.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_30916.tif,train
Hardoi,2832,31152,D:\CV\images\before\Hardoi_2018-07-04_before_2832_31152.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_31152.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_31152.tif,train
Hardoi,2832,31388,D:\CV\images\before\Hardoi_2018-07-04_before_2832_31388.tif,D:\CV\images\after\Hardoi_2018-09-02_after_2832_31388.tif,D:\CV\masks\Hardoi_2018-07-04_mask_2832_31388.tif,train
Hardoi,3068,0,D:\CV\images\before\Hardoi_2018-07-04_before_3068_0.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_0.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_0.tif,test
Hardoi,3068,236,D:\CV\images\before\Hardoi_2018-07-04_before_3068_236.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_236.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_236.tif,test
Hardoi,3068,1180,D:\CV\images\before\Hardoi_2018-07-04_before_3068_1180.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_1180.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_1180.tif,test
Hardoi,3068,1416,D:\CV\images\before\Hardoi_2018-07-04_before_3068_1416.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_1416.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_1416.tif,test
Hardoi,3068,1652,D:\CV\images\before\Hardoi_2018-07-04_before_3068_1652.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_1652.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_1652.tif,test
Hardoi,3068,1888,D:\CV\images\before\Hardoi_2018-07-04_before_3068_1888.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_1888.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_1888.tif,test
Hardoi,3068,2124,D:\CV\images\before\Hardoi_2018-07-04_before_3068_2124.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_2124.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_2124.tif,test
Hardoi,3068,2360,D:\CV\images\before\Hardoi_2018-07-04_before_3068_2360.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_2360.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_2360.tif,test
Hardoi,3068,2596,D:\CV\images\before\Hardoi_2018-07-04_before_3068_2596.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_2596.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_2596.tif,test
Hardoi,3068,2832,D:\CV\images\before\Hardoi_2018-07-04_before_3068_2832.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_2832.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_2832.tif,test
Hardoi,3068,3068,D:\CV\images\before\Hardoi_2018-07-04_before_3068_3068.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_3068.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_3068.tif,test
Hardoi,3068,3304,D:\CV\images\before\Hardoi_2018-07-04_before_3068_3304.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_3304.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_3304.tif,test
Hardoi,3068,3540,D:\CV\images\before\Hardoi_2018-07-04_before_3068_3540.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_3540.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_3540.tif,test
Hardoi,3068,3776,D:\CV\images\before\Hardoi_2018-07-04_before_3068_3776.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_3776.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_3776.tif,test
Hardoi,3068,4012,D:\CV\images\before\Hardoi_2018-07-04_before_3068_4012.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_4012.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_4012.tif,test
Hardoi,3068,4248,D:\CV\images\before\Hardoi_2018-07-04_before_3068_4248.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_4248.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_4248.tif,test
Hardoi,3068,4484,D:\CV\images\before\Hardoi_2018-07-04_before_3068_4484.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_4484.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_4484.tif,test
Hardoi,3068,5192,D:\CV\images\before\Hardoi_2018-07-04_before_3068_5192.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_5192.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_5192.tif,val
Hardoi,3068,5428,D:\CV\images\before\Hardoi_2018-07-04_before_3068_5428.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_5428.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_5428.tif,val
Hardoi,3068,5664,D:\CV\images\before\Hardoi_2018-07-04_before_3068_5664.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_5664.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_5664.tif,val
Hardoi,3068,5900,D:\CV\images\before\Hardoi_2018-07-04_before_3068_5900.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_5900.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_5900.tif,val
Hardoi,3068,6136,D:\CV\images\before\Hardoi_2018-07-04_before_3068_6136.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_6136.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_6136.tif,val
Hardoi,3068,6372,D:\CV\images\before\Hardoi_2018-07-04_before_3068_6372.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_6372.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_6372.tif,val
Hardoi,3068,6608,D:\CV\images\before\Hardoi_2018-07-04_before_3068_6608.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_6608.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_6608.tif,val
Hardoi,3068,6844,D:\CV\images\before\Hardoi_2018-07-04_before_3068_6844.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_6844.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_6844.tif,val
Hardoi,3068,7080,D:\CV\images\before\Hardoi_2018-07-04_before_3068_7080.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_7080.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_7080.tif,val
Hardoi,3068,7316,D:\CV\images\before\Hardoi_2018-07-04_before_3068_7316.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_7316.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_7316.tif,val
Hardoi,3068,7552,D:\CV\images\before\Hardoi_2018-07-04_before_3068_7552.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_7552.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_7552.tif,val
Hardoi,3068,7788,D:\CV\images\before\Hardoi_2018-07-04_before_3068_7788.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_7788.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_7788.tif,val
Hardoi,3068,8024,D:\CV\images\before\Hardoi_2018-07-04_before_3068_8024.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_8024.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_8024.tif,val
Hardoi,3068,8260,D:\CV\images\before\Hardoi_2018-07-04_before_3068_8260.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_8260.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_8260.tif,val
Hardoi,3068,8496,D:\CV\images\before\Hardoi_2018-07-04_before_3068_8496.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_8496.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_8496.tif,val
Hardoi,3068,8732,D:\CV\images\before\Hardoi_2018-07-04_before_3068_8732.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_8732.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_8732.tif,val
Hardoi,3068,8968,D:\CV\images\before\Hardoi_2018-07-04_before_3068_8968.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_8968.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_8968.tif,val
Hardoi,3068,9204,D:\CV\images\before\Hardoi_2018-07-04_before_3068_9204.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_9204.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_9204.tif,val
Hardoi,3068,9440,D:\CV\images\before\Hardoi_2018-07-04_before_3068_9440.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_9440.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_9440.tif,val
Hardoi,3068,10148,D:\CV\images\before\Hardoi_2018-07-04_before_3068_10148.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_10148.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_10148.tif,train
Hardoi,3068,10384,D:\CV\images\before\Hardoi_2018-07-04_before_3068_10384.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_10384.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_10384.tif,train
Hardoi,3068,10620,D:\CV\images\before\Hardoi_2018-07-04_before_3068_10620.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_10620.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_10620.tif,train
Hardoi,3068,10856,D:\CV\images\before\Hardoi_2018-07-04_before_3068_10856.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_10856.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_10856.tif,train
Hardoi,3068,11092,D:\CV\images\before\Hardoi_2018-07-04_before_3068_11092.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_11092.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_11092.tif,train
Hardoi,3068,11328,D:\CV\images\before\Hardoi_2018-07-04_before_3068_11328.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_11328.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_11328.tif,train
Hardoi,3068,11564,D:\CV\images\before\Hardoi_2018-07-04_before_3068_11564.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_11564.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_11564.tif,train
Hardoi,3068,11800,D:\CV\images\before\Hardoi_2018-07-04_before_3068_11800.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_11800.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_11800.tif,train
Hardoi,3068,12036,D:\CV\images\before\Hardoi_2018-07-04_before_3068_12036.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_12036.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_12036.tif,train
Hardoi,3068,12272,D:\CV\images\before\Hardoi_2018-07-04_before_3068_12272.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_12272.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_12272.tif,train
Hardoi,3068,12508,D:\CV\images\before\Hardoi_2018-07-04_before_3068_12508.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_12508.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_12508.tif,train
Hardoi,3068,12744,D:\CV\images\before\Hardoi_2018-07-04_before_3068_12744.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_12744.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_12744.tif,train
Hardoi,3068,12980,D:\CV\images\before\Hardoi_2018-07-04_before_3068_12980.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_12980.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_12980.tif,train
Hardoi,3068,13216,D:\CV\images\before\Hardoi_2018-07-04_before_3068_13216.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_13216.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_13216.tif,train
Hardoi,3068,13452,D:\CV\images\before\Hardoi_2018-07-04_before_3068_13452.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_13452.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_13452.tif,train
Hardoi,3068,14160,D:\CV\images\before\Hardoi_2018-07-04_before_3068_14160.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_14160.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_14160.tif,train
Hardoi,3068,14396,D:\CV\images\before\Hardoi_2018-07-04_before_3068_14396.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_14396.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_14396.tif,train
Hardoi,3068,14632,D:\CV\images\before\Hardoi_2018-07-04_before_3068_14632.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_14632.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_14632.tif,train
Hardoi,3068,15340,D:\CV\images\before\Hardoi_2018-07-04_before_3068_15340.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_15340.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_15340.tif,train
Hardoi,3068,15576,D:\CV\images\before\Hardoi_2018-07-04_before_3068_15576.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_15576.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_15576.tif,train
Hardoi,3068,15812,D:\CV\images\before\Hardoi_2018-07-04_before_3068_15812.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_15812.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_15812.tif,train
Hardoi,3068,16048,D:\CV\images\before\Hardoi_2018-07-04_before_3068_16048.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_16048.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_16048.tif,train
Hardoi,3068,16284,D:\CV\images\before\Hardoi_2018-07-04_before_3068_16284.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_16284.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_16284.tif,train
Hardoi,3068,16520,D:\CV\images\before\Hardoi_2018-07-04_before_3068_16520.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_16520.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_16520.tif,train
Hardoi,3068,16756,D:\CV\images\before\Hardoi_2018-07-04_before_3068_16756.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_16756.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_16756.tif,train
Hardoi,3068,16992,D:\CV\images\before\Hardoi_2018-07-04_before_3068_16992.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_16992.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_16992.tif,train
Hardoi,3068,17228,D:\CV\images\before\Hardoi_2018-07-04_before_3068_17228.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_17228.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_17228.tif,train
Hardoi,3068,17464,D:\CV\images\before\Hardoi_2018-07-04_before_3068_17464.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_17464.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_17464.tif,train
Hardoi,3068,17700,D:\CV\images\before\Hardoi_2018-07-04_before_3068_17700.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_17700.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_17700.tif,train
Hardoi,3068,17936,D:\CV\images\before\Hardoi_2018-07-04_before_3068_17936.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_17936.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_17936.tif,train
Hardoi,3068,18172,D:\CV\images\before\Hardoi_2018-07-04_before_3068_18172.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_18172.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_18172.tif,train
Hardoi,3068,18408,D:\CV\images\before\Hardoi_2018-07-04_before_3068_18408.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_18408.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_18408.tif,train
Hardoi,3068,18644,D:\CV\images\before\Hardoi_2018-07-04_before_3068_18644.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_18644.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_18644.tif,train
Hardoi,3068,18880,D:\CV\images\before\Hardoi_2018-07-04_before_3068_18880.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_18880.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_18880.tif,train
Hardoi,3068,20768,D:\CV\images\before\Hardoi_2018-07-04_before_3068_20768.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_20768.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_20768.tif,train
Hardoi,3068,21004,D:\CV\images\before\Hardoi_2018-07-04_before_3068_21004.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_21004.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_21004.tif,train
Hardoi,3068,21240,D:\CV\images\before\Hardoi_2018-07-04_before_3068_21240.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_21240.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_21240.tif,train
Hardoi,3068,21476,D:\CV\images\before\Hardoi_2018-07-04_before_3068_21476.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_21476.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_21476.tif,train
Hardoi,3068,21712,D:\CV\images\before\Hardoi_2018-07-04_before_3068_21712.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_21712.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_21712.tif,train
Hardoi,3068,21948,D:\CV\images\before\Hardoi_2018-07-04_before_3068_21948.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_21948.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_21948.tif,train
Hardoi,3068,22184,D:\CV\images\before\Hardoi_2018-07-04_before_3068_22184.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_22184.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_22184.tif,train
Hardoi,3068,22420,D:\CV\images\before\Hardoi_2018-07-04_before_3068_22420.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_22420.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_22420.tif,train
Hardoi,3068,22656,D:\CV\images\before\Hardoi_2018-07-04_before_3068_22656.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_22656.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_22656.tif,train
Hardoi,3068,22892,D:\CV\images\before\Hardoi_2018-07-04_before_3068_22892.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_22892.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_22892.tif,train
Hardoi,3068,23128,D:\CV\images\before\Hardoi_2018-07-04_before_3068_23128.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_23128.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_23128.tif,train
Hardoi,3068,23364,D:\CV\images\before\Hardoi_2018-07-04_before_3068_23364.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_23364.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_23364.tif,train
Hardoi,3068,23600,D:\CV\images\before\Hardoi_2018-07-04_before_3068_23600.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_23600.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_23600.tif,train
Hardoi,3068,23836,D:\CV\images\before\Hardoi_2018-07-04_before_3068_23836.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_23836.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_23836.tif,train
Hardoi,3068,24072,D:\CV\images\before\Hardoi_2018-07-04_before_3068_24072.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_24072.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_24072.tif,train
Hardoi,3068,24308,D:\CV\images\before\Hardoi_2018-07-04_before_3068_24308.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_24308.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_24308.tif,train
Hardoi,3068,24544,D:\CV\images\before\Hardoi_2018-07-04_before_3068_24544.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_24544.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_24544.tif,train
Hardoi,3068,24780,D:\CV\images\before\Hardoi_2018-07-04_before_3068_24780.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_24780.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_24780.tif,train
Hardoi,3068,25016,D:\CV\images\before\Hardoi_2018-07-04_before_3068_25016.tif,D:\CV\images\after\Hardoi_2018-09-02_after_3068_25016.tif,D:\CV\masks\Hardoi_2018-07-04_mask_3068_25016.tif,train
